Date,Game ID,SR,SR Finish,Delta,Streak #,Win/ Loss/Draw,My Team's SR,Enemy Team's SR,Delta,Teammate,,,,,,Enemy Team,,,,,,Map,Round,Cap Score,Score/ Distance,Time Left,D/A/CP,Length of Match,Character,,,Note,,
1/24/2016,320,2132,2150,18,,W,2115,2140,25,JustWingIt,Gabeballa,IloveurBum,Bob,Cap,Hutcher,Êddy,Tyslay,Thpxlegend,Tranquil,OGHillary,OGPope,Ilios,-,3-0,www,,CP,12,Zen,,,,,
1/24/2016,321,2150,2166,16,,W,2142,2107,-35,JustWingIt,Wthrmn87,SilentSTorm,NlightenDone,RandomItems,Slade,ArchRaven,ShadowDragon,Kanie,Smegula,Joey,RGrizzy95,Ilios,-,3-0,www,,CP,11,Zen,,,,,
1/24/2016,322,2166,2144,-22,,L,2159,2155,-4,JustWingIt,Randomitems,Silentstorm,Wthrmn87,MasterKiller,TetraBetta,S17CBayless,Sagi,BockBockBob,Nosk,PnCarter77,PoDxWaterown,Oasis,-,1-3,lwll,,CP,23,Ana,,,,,
1/24/2016,323,2144,2117,-27,,L,2081,2076,-5,JustWingIt,Wthrm87,Pewfy,LouiF34,KeeponBussin,Lyysol,Red,Momordicas,Glatimere,LilPiggy23,BVG32,StarkMaus,Numbani,1,3,71.75,0:41,Defend,7.5,Torbjorn,,,,,
1/24/2016,323,,,,,L,2081,2076,-5,JustWingIt,Wthrm88,Pewfy,LouiF35,KeeponBussin,Lyysol,Red,Momordicas,Glatimere,LilPiggy24,BVG33,StarkMaus,Numbani,2,2,43.84,0,Attack,9,Zen,,,,,
1/24/2016,324,2117,2148,31,,W,2674,2764,90,JustWingIt,Conniving,OWOWhatsthis,Giants420,Hibiki,Schar,KillBoy,JoeBlind,Prelude,Shkleebyn,Averman,Mercilless12,Lijiang Tower,-,3-0,www,,CP,14.5,Ana,,,,,
1/24/2016,325,2148,2131,-17,,L,2687,2741,54,JustWingIt,Conniving,OWOWhatsthis,Lawless,CleverClever,ShingleServ,Faux,HillKill65,Lancelot,Matt,Allisiya,FelHeart,Eichenwalde,1,1,93.93,0,Attack,7,Zarya,,,,,
1/24/2016,325,,,,,L,2687,2741,54,JustWingIt,Conniving,OWOWhatsthis,Lawless,CleverClever,ShingleServ,Faux,HillKill65,Lancelot,Matt,Allisiya,FelHeart,Eichenwalde,2,2,93.94,,Defend,3.5,Zarya,,,,,
1/24/2016,326,2131,2118,-13,,L,2665,-,-,JustWingIt,Conniving,OWOWhatsthis,Timur2011,Bechiñio,Maro,WarmCheese,CrysisCake,Tmype,Huhumeow,Philosopher,Whispers,Volskaya Industries,1,2,n/a,1:17,Defend,7,Ana,,,,,
1/24/2016,326,,,,,L,2665,-,-,JustWingIt,Conniving,OWOWhatsthis,Timur2011,Bechiñio,Maro,WarmCheese,CrysisCake,Tmype,Huhumeow,Philosopher,Whispers,Volskaya Industries,2,1,n/a,0,Attack,8.5,Ana,,,,,
1/24/2016,327,2118,2133,15,,W,2125,2126,1,JustWingIt,HyenaSan,WyvernSoul,CWizzy95,Damon22441,KraXiv,Oliver,Bahnfire723,MrBobDaisy,NazFian,RemyBiceps,Spey,Dorado,1,3,85.75,6,Attack,9.5,Zen,,,,,
1/24/2016,327,,,,,W,2125,2126,1,JustWingIt,HyenaSan,WyvernSoul,CWizzy95,Damon22441,KraXiv,Oliver,Bahnfire723,MrBobDaisy,NazFian,RemyBiceps,Spey,Dorado,2,1,58.3,0,Defend,7,Zen,,,,,
1/25/2017,328,2133,2107,-26,,L,2119,2083,-36,JustWingIt,Dyce,DJstewie,Ransby,Exit,TheBigFro,Biggenz,GozTra,HydroBuster,Moriatry,Bill,ZihengXi,Eichenwalde,1,1,67.08,0,Attack,6.5,Zen,,,,,
1/25/2017,328,,,,,L,2119,2083,-36,JustWingIt,Dyce,DJstewie,Ransby,Exit,TheBigFro,Biggenz,GozTra,HydroBuster,Moriatry,Bill,ZihengXi,Eichenwalde,2,2,67.09,0:15,Defend,6,Lucio,,,,,
1/25/2017,329,2107,2107,0,,Draw,2109,2104,-5,JustWingIt,IllusioniMind,LeLover,TrueARTS,Extenze,Boomoto,Kronful,Dethhound,Dunsparce,Shukudai,EIcyZelda,Maxakainu,Hollywood,1,0,n/a,0,Attack,4.5,Ana,,,,,
1/25/2017,329,,,,,Draw,2109,2104,-5,JustWingIt,IllusioniMind,LeLover,TrueARTS,Extenze,Boomoto,Kronful,Dethhound,Dunsparce,Shukudai,EIcyZelda,Maxakainu,Hollywood,2,0,n/a,0,Defend,0,Torbjorn,,,,,
1/25/2017,330,2107,2135,28,,W,2110,2088,-22,JustWingIt,TrueArts,SmoothCal,Boomoto,Azure,Tek6112,Xiv,Skorm,Pen,JulianJJ1,Pyrenius,Shinfo,Lijiang Tower,-,3-1,lwww,,CP,23,Ana,mercy,,,,
1/25/2017,331,2135,2135,0,,Draw,2127,2013,-114,JustWingIt,GalaticGuard,Derwood,Kirito,Bouba,Ludo,Diego,ScoobySaves,OhYou,WebSnoopy,Hailstorm222,Saltyomnic,Eichenwalde,1,0,n/a,0,Defend,4,Torbjorn,,,,,
1/25/2017,331,,,,,Draw,2127,2013,-114,JustWingIt,GalaticGuard,Derwood,Kirito,Bouba,Ludo,Diego,ScoobySaves,OhYou,WebSnoopy,Hailstorm222,Saltyomnic,Eichenwalde,2,0,n/a,0,Attack,4,Zen,Lucio,,,,
1/25/2017,332,2135,2135,0,,Draw,2121,2126,5,JustWingIt,Kronful,Isawynne,Dralantharp,XCVI,Dagamortal,Saloguti,Dva,ThatOneKid,Kirito,Crewger,Jibbsquid,Eichenwalde,1,0,n/a,0,Defend,4,Lucio,,,,,
1/25/2017,332,,,,,Draw,2121,2126,5,JustWingIt,Kronful,Isawynne,Dralantharp,XCVI,Dagamortal,Saloguti,Dva,ThatOneKid,Kirito,Crewger,Jibbsquid,Eichenwalde,2,0,n/a,0,Attack,4,Torbjorn,,,,,
1/25/2017,333,2135,2161,26,,W,2137,2115,-22,JustWingIt,CPT4Meric4,GhostDog,HiHiCommando,PastaMasta3,UpperEchelon,Kirito,ChiefBurky,FicusParty,GDragonX,Macouhai,Sirt,Ilios,-,3-1,lwww,,CP,23,Lucio,,,,,
1/25/2017,334,2161,2186,25,,W,2140,2103,-37,JustWingIt,Harambe,Breebers,Godless,HunterForce,jets,Rhinne,Berting,Ciiv,IwasHiro,Myehiem,Yazurii,Temple of Anubis,1,0,n/a,0,Defend,4,Torbjorn,,,,,
1/25/2017,334,,,,,W,2140,2103,-37,JustWingIt,Harambe,Breebers,Godless,HunterForce,jets,Rhinne,Berting,Ciiv,IwasHiro,Myehiem,Yazurii,Temple of Anubis,2,1,n/a,0,Attack,4.5,Lucio,Symmetra,,,,
1/25/2017,335,2186,2216,30,,W,2103,2140,37,JustWingIt,Godless,Harambe,HunterForce,Jets,Zylocks,Matt,AlenB92,BrandiKenz,HoxHound,JoeKah,Tacoman,Nepal,-,3-1,lwww,,CP,20,Lucio,Ana,,,,
1/25/2017,336,2216,2196,-20,,L,2140,2140,0,JustWingIt,Godless,Harambe,HunterForce,Jets,Govnah,Kermit,Desislet,DJPrettySkin,SandMan,Scanga,Vinrich,Oasis,-,1-3,lwll,,CP,19.5,LUcio,Zen,,,,
1/25/2017,337,2196,2220,24,,W,2120,2076,-44,JustWingIt,Godless,Harambe,SuspectSauce,NeoDiWhite,ViHitman,Kemikal,Slat,ShayGuy,Franky,LostMis,Zodiac,Lijiang Tower,-,3-1,lwww,,CP,19.5,LUcio,,,,,
1/25/2017,338,2220,2200,-20,,L,2122,2120,-2,JustWingIt,Godless,Harambe,SuspectSauce,Bruticus,Kiralex,Wkksh4dows,SickFotch,Airbornelite,AveryJordan2,TCone,ViStalight,Gibraltar,1,2,69.12,0,Defend,8.5,Ana,,,,,
1/25/2017,338,,,,,L,2122,2120,-2,JustWingIt,Godless,Harambe,SuspectSauce,Bruticus,Kiralex,Wkksh4dows,SickFotch,Airbornelite,AveryJordan2,TCone,ViStalight,Gibraltar,2,1,79.41,0,Attack,5.5,Lucio,,,,,
1/26/2017,339,2200,2227,27,,W,2162,2175,13,JustWingIt,BenjieBoy,Shadow,Ericouso,Freek,Hexum,WildRage,Majoreary,Flu,DerpyDoge,Frisky,ShipDoom,Hanamura,1,0,n/a,0,Defend,8.5,Zen,,,,,
1/26/2017,339,,,,,W,2162,2175,13,JustWingIt,BenjieBoy,Shadow,Ericouso,Freek,Hexum,WildRage,Majoreary,Flu,DerpyDoge,Frisky,ShipDoom,Hanamura,2,1,n/a,2,Attack,8,Ana,,,,,
1/26/2017,340,2227,2208,-19,,L,2284,2274,-10,JustWingIt,PickThenPush,Marshberger,Jep,JankyBirdBoy,Baregil,Adamata64,Dracoman13,Huaiyang,KiwiByrde,Einstein,Wings,Gibraltar,1,2,65.61,0,Defend,8.5,Ana,,,,,
1/26/2017,340,,,,,L,2284,2274,-10,JustWingIt,PickThenPush,Marshberger,Jep,JankyBirdBoy,Baregil,Adamata64,Dracoman13,Huaiyang,KiwiByrde,Einstein,Wings,Gibraltar,2,0,82.5,0,Attack,4.5,Ana,,,,,
1/26/2017,341,2208,2186,-22,,L,2260,2247,-13,JustWingIt,PickThenPush,LokiMeta,FreedomCosts,TheNative540,WoodiTheBear,Baregil,Ez4HungNeezy,KoalaLover,WarDack,Evaunit01,StarPayne,Lijiang Tower,-,-,lwll,,CP,14.5,Lucio,,,,,
1/26/2017,342,2186,2156,-30,,L,2156,2170,14,JustWingIt,JCron954,GabChab,Genji,MagicTurtle,Mitch,ToxicBabe23,CnlHoagie,CinoChecker,LatexSteve,Adrian618,FeiJuu,Numbani,1,2,67.41,0,Defend,8,Zen,,,,,
1/26/2017,342,,,,,L,2156,2170,14,JustWingIt,JCron954,GabChab,Genji,MagicTurtle,Mitch,ToxicBabe23,CnlHoagie,CinoChecker,LatexSteve,Adrian618,FeiJuu,Numbani,2,0,n/a,0,Attack,4.5,Zarya,,,,,
1/26/2017,343,2156,2185,29,,W,2113,2127,14,JustWingIt,Toaa,J8AP,SoupyButt,LosChiteg,TheKnionator,Worraw,Neerren,BackFat,IAlwaysLose,MagicTurtle,Mitch,Dorado,1,0,34.03,0,Defend,4,Symmetra,,,,,
1/26/2017,343,,,,,W,2113,2127,14,JustWingIt,Toaa,J8AP,SoupyButt,LosChiteg,TheKnionator,Worraw,Neerren,BackFat,IAlwaysLose,MagicTurtle,Mitch,Dorado,2,1,34.04,1:47,Attack,2,Symmetra,,,,,
1/26/2017,344,2185,2157,-28,,L,2084,2185,101,JustWingIt,CoolKitty,TrueNamer,SerFlowers,PandaFraust,Z38r4Frency,PokeyTurtle,Theels,RealPhony,SaintBanger,Abum,Dirty,Route 66,1,3,74.5,3:38,Defend,5.5,Symmetra,,,,,
1/26/2017,344,,,,,L,2084,2185,101,JustWingIt,CoolKitty,TrueNamer,SerFlowers,PandaFraust,Z38r4Frency,PokeyTurtle,Theels,RealPhony,SaintBanger,Abum,Dirty,Route 66,2,0,58.36,0,Attack,4,Zen,,,,,
1/26/2017,345,2157,2186,29,,W,2106,2082,-24,JustWingIt,MrBuilding,GTASan,DaloMar,AvenuesWine,BreadMeister,PotatoSlayer,Carotte,MaddieMariee,Jay2x,Dhubs,Elarve,Temple of Anubis,1,2,n/a,0,Attack,9,Ana,,,,,
1/26/2017,345,,,,,W,2106,2082,-24,JustWingIt,MrBuilding,GTASan,DaloMar,AvenuesWine,BreadMeister,PotatoSlayer,Carotte,MaddieMariee,Jay2x,Dhubs,Elarve,Temple of Anubis,2,0,n/a,0,Defend,4,Symmetra,,,,,
1/26/2017,346,2186,2209,23,,W,2160,2116,-44,JustWingIt,Voidling,Corprus,Nateokay,PerfectKev,KeaMien,SwedishDwarf,FrenchFry,CptCannabis,Thorax,BoxMan,NeinHart,Volskaya Industries,1,0,n/a,0,Defend,4.5,Symmetra,,,,,
1/26/2017,346,,,,,W,2160,2116,-44,JustWingIt,Voidling,Corprus,Nateokay,PerfectKev,KeaMien,SwedishDwarf,FrenchFry,CptCannabis,Thorax,BoxMan,NeinHart,Volskaya Industries,2,1,n/a,3:21,Attack,2,Symmetra,,,Leaver 2nd Half for them,,
1/27/2017,347,2209,2179,-30,,L,2162,2175,13,JustWingIt,Kamikon,Jaona,SuperCilious,PhotonLuigi,VantaBlack,ZxChristian,VoliKofta,Mixy,BaronPunchy,DoomStench,Mercy,Route 66,1,0,53.62,0,Attack,4.5,Zen,,,,,
1/27/2017,347,,,,,L,2162,2175,13,JustWingIt,Kamikon,Jaona,SuperCilious,PhotonLuigi,VantaBlack,ZxChristian,VoliKofta,Mixy,BaronPunchy,DoomStench,Mercy,Route 66,2,1,53.63,:58,Defend,3,,,,,,
1/27/2017,348,2179,2179,0,,-,2161,2169,8,JustWingIt,ShadowCity,ClutchZilla,Vokunahvulon,Ignite15,Ignite17,Winston,Memory,ScrubCity,BosssBurger,ImKimChiman,뭣 처쿠 레용,Oasis,-,-,n/a,,CP,-,,,,Leaver,,
1/27/2017,349,2179,2197,18,,W,2144,2158,14,JustWingIt,BoxRofls,Endi,SilentLamb,Ignite15,Ignite17,Dimo,ItsNotMason,EyeMsPeshul,heroofThyme,ImKimChiman,뭣 처쿠 레용,Dorado,1,3,85.75,0,Attack,9.5,Zen,Luico,,,,
1/27/2017,349,,,,,W,2144,2158,14,JustWingIt,BoxRofls,Endi,SilentLamb,Ignite15,Ignite17,Dimo,ItsNotMason,EyeMsPeshul,heroofThyme,ImKimChiman,뭣 처쿠 레용,Dorado,2,2,30.04,0,Defend,8.5,Lucio,,,,,
1/27/2017,350,2197,2173,-24,,L,2172,2205,33,JustWingIt,Whims,KaoticXombi,Høe,DrPepper,ImSparkyyy,LapisLunatic,DisMalRex,SilentLamb,Leonidas,Ekoms,RedStater,Oasis,-,0-3,lll,,CP,15,Lucio,,,,,
1/27/2017,351,2173,2151,-22,,L,2341,2318,-23,JustWingIt,AdamFro,Pablo,Zannah,AlecJS,RainMan,LukiePookie,MaddogDuo,HiEveryBod,Jayism,GodSpeed,UtSukuyuube,Ilios,-,2-3,wllwL,,CP,22.5,Lucio,After first round,,,,
1/29/2017,352,2151,2127,-24,,L,2120,2121,1,-,-,-,-,-,-,-,-,-,-,-,-,Gibraltar,1,-,n/a,,Attack,Check,Mercy,Ana,,,,
1/29/2017,352,,,,,L,,,,-,-,-,-,-,-,-,-,-,-,-,-,Gibraltar,2,-,n/a,,Defend,Check,Symmetra,,,,,
1/29/2017,353,2127,2151,24,,W,Check,Check,#VALUE!,JustWingIt,PickThenPush,GodlyMike,IAonymous,Zonomar,AnnoyAncetx,DeckardCain,SovietPupper,ScarrazGriz,FreshZZZ,Aethervenom,Fat1Gu3x,Lijiang Tower,-,3-1,lwww,,CP,15,Lucio,,,,,
1/29/2017,354,2151,2176,25,,W,2137,-,-,JustWingIt,PickThenPush,GodlyMike,IAonymous,ButtHurtWang,AMMM,LuckyOwl,Engibeer,ZonoMar,CardBoardBox,Itchy,WolfieCSGO,Gibraltar,1,2,82.66,0,Attack,8,Ana,,,,,
1/29/2017,354,,,,,W,2137,-,-,JustWingIt,PickThenPush,GodlyMike,IAonymous,ButtHurtWang,AMMM,LuckyOwl,Engibeer,ZonoMar,CardBoardBox,Itchy,WolfieCSGO,Gibraltar,2,0,41.84,0,Defend,4.5,Zen,,,,,
1/29/2017,355,2176,2205,29,,W,2117,2148,31,JustWingIt,PickThenPush,MoneyMaster,GoonKed,Kev,PixelFox,Iñaki,ObsoleteZero,Amphotericin,FightingPant,Lambo,Loves2Spoon,Oasis,-,3-0,www,,CP,10,Ana,,,,,
1/30/2017,356,2205,2229,24,,W,2247,2164,-83,JustWingIt,PickThenPush,Stingiest,Dredge,Ortegus,Zeta,Mikasacus,Derek,SupremeKvic,NovaTerra,RundownMaw,TeaMei,Temple of Anubis,1,0,n/a,0,Defend,4,Symmetra,,,,,
1/30/2017,356,,,,,W,2247,2164,-83,JustWingIt,PickThenPush,Stingiest,Dredge,Ortegus,Zeta,Mikasacus,Derek,SupremeKvic,NovaTerra,RundownMaw,TeaMei,Temple of Anubis,2,1,n/a,,Attack,1:03,Ana,,,Leaver end of first Round,,
1/30/2017,357,2229,2262,33,,W,2288,2256,-32,JustWingIt,PickThenPush,Stingiest,CCasin,NN123,AlphaCat,LoupStylé,WoWoWoWow,Kronos,Spike583,ĔŨQĪŘŇȨ,Rocky,Numbani,1,1,44.41,0,Defend,7,Symmetra,,,,,
1/30/2017,357,,,,,W,2288,2256,-32,JustWingIt,PickThenPush,Stingiest,CCasin,NN123,AlphaCat,LoupStylé,WoWoWoWow,Kronos,Spike583,ĔŨQĪŘŇȨ,Rocky,Numbani,2,2,44.42,2:49,Attack,2.5,Lucio,,,,,
1/30/2017,358,2262,2297,35,,W,2306,2352,46,JustWingIt,PickThenPush,Stingiest,Vozae,PutMalk,Yammed,NN123,AlphaCat,Sintwister,OmegaSparks,Rocket444,RuinFoam,Hollywood,1,3,79.06,0,Defend,9,Symmetra,Zen,,,,
1/30/2017,358,,,,,W,2306,2352,46,JustWingIt,PickThenPush,Stingiest,Vozae,PutMalk,Yammed,NN124,AlphaCat,Sintwister,OmegaSparks,Rocket445,RuinFoam,Hollywood,2,3,79.06,4:18,Attack,4,Ana,,,,,
1/30/2017,358,,,,,W,2306,2352,46,JustWingIt,PickThenPush,Stingiest,Vozae,PutMalk,Yammed,NN125,AlphaCat,Sintwister,OmegaSparks,Rocket446,RuinFoam,Hollywood,3,1,n/a,0:32,Attack,4,Ana,,,,,
1/30/2017,359,2297,2273,-24,,L,2371,2359,-12,JustWingIt,PickThenPush,Stingiest,Winnie,YelSew,Vozae,NovaStunZ,T4co,TheMadHatter,L3g3ndzFr,NugNectar,TheStankTank,Gibraltar,1,1,72.01,0,Defend,7,Symmetra,,,,,
1/30/2017,359,,,,,L,2371,2359,-12,JustWingIt,PickThenPush,Stingiest,Winnie,YelSew,Vozae,NovaStunZ,T4co,TheMadHatter,L3g3ndzFr,NugNectar,TheStankTank,Gibraltar,2,0,74.04,0,Attack,4.5,Ana,,,,,
1/30/2017,360,2273,2307,34,,W,2371,2359,-12,JustWingIt,PickThenPush,Stingiest,Winnie,YelSew,Vozae,NovaStunZ,T4co,TheMadHatter,L3g3ndzFr,NugNectar,TheStankTank,King's Row,1,2,54.2,0,Defend,8,Ana,,,,,
1/30/2017,360,,,,,W,2371,2359,-12,JustWingIt,PickThenPush,Stingiest,Winnie,YelSew,Vozae,NovaStunZ,T4co,TheMadHatter,L3g3ndzFr,NugNectar,TheStankTank,King's Row,2,3,54.21,3:57,Attack,4,Ana,,,,,
1/30/2017,361,2307,2335,28,,W,2571,2563,-8,JustWingIt,Berezaa,OWOWhatsThis,PickThenPush,Stingiest,Lightning,CaptainJack,AstralReturn,BobbyBoy4020,JohnTheHeavy,StreetGuy,WaoKazi,Volskaya Industries,1,2,n/a,6:07,Defend,2,Ana,,,,,
1/30/2017,361,,,,,W,2571,2563,-8,JustWingIt,Berezaa,OWOWhatsThis,PickThenPush,Stingiest,Lightning,CaptainJack,AstralReturn,BobbyBoy4021,JohnTheHeavy,StreetGuy,WaoKazi,Volskaya Industries,2,2,n/a,5:25,Attack,3.5,Ana,,,,,
1/30/2017,361,,,,,W,2571,2563,-8,JustWingIt,Berezaa,OWOWhatsThis,PickThenPush,Stingiest,Lightning,CaptainJack,AstralReturn,BobbyBoy4022,JohnTheHeavy,StreetGuy,WaoKazi,Volskaya Industries,3,2,n/a,0:42,Attack,5.5,Ana,,,,,
1/30/2017,361,,,,,W,2571,2563,-8,JustWingIt,Berezaa,OWOWhatsThis,PickThenPush,Stingiest,Lightning,CaptainJack,AstralReturn,BobbyBoy4023,JohnTheHeavy,StreetGuy,WaoKazi,Volskaya Industries,4,1,n/a,0,Defend,6.5,Ana,,,,,
1/30/2017,362,2335,2357,22,,W,2617,2621,4,JustWingIt,Berezaa,GoldenBoy,Stingiest,Surreal,Kryptikflow,RoooRooo,GotMilk4444,Artorb,FrodoSagBag,Shiff,SolAire,Hanamura,1,2,n/a,0:14,Defend,8,Symmetra,Zen,,,,
1/30/2017,362,,,,,W,2617,2621,4,JustWingIt,Berezaa,GoldenBoy,Stingiest,Surreal,Kryptikflow,RoooRooo,GotMilk4445,Artorb,FrodoSagBag,Shiff,SolAire,Hanamura,2,2,n/a,3:36,Attack,5,Ana,,,,,
1/30/2017,362,,,,,W,2617,2621,4,JustWingIt,Berezaa,GoldenBoy,Stingiest,Surreal,Kryptikflow,RoooRooo,GotMilk4446,Artorb,FrodoSagBag,Shiff,SolAire,Hanamura,3,0,n/a,0,Defend,4,Mercy,,,,,
1/30/2017,362,,,,,W,2617,2621,4,JustWingIt,Berezaa,GoldenBoy,Stingiest,Surreal,Kryptikflow,RoooRooo,GotMilk4447,Artorb,FrodoSagBag,Shiff,SolAire,Hanamura,4,1,n/a,0,Attack,4,Lucio,Zen,,,,
1/31/2017,363,2357,2330,-27,,L,2620,2667,47,JustWingIt,Asimmovania,Berezaa,OWOWhatsThis,PickthenPush,Stingiest,Alon,Changes,FrangedYoYo,ItsHighNoon,PigsMeister,Purrfected,Dorado,1,1,90.66,0,Defend,7,Symmetra,Zarya,,,,
1/31/2017,363,,,,,L,2620,2667,47,JustWingIt,Asimmovania,Berezaa,OWOWhatsThis,PickthenPush,Stingiest,Alon,Changes,FrangedYoYo,ItsHighNoon,PigsMeister,Purrfected,Dorado,2,-,n/a,0,Attack,5,Zen,Lucio,,,,
1/31/2017,364,2330,2309,-21,,L,2598,2550,-48,JustWingIt,Asimmovania,Berezaa,OWOWhatsThis,PickthenPush,Stingiest,Finnius,Iankirk,IStoleUrCake,KirKas,MagnumDong,SunnyDae,Hollywood,1,1,111.94,0,Defend,7,Symmetra,,,,,
1/31/2017,364,,,,,L,2598,2550,-48,JustWingIt,Asimmovania,Berezaa,OWOWhatsThis,PickthenPush,Stingiest,Finnius,Iankirk,IStoleUrCake,KirKas,MagnumDong,SunnyDae,Hollywood,2,0,n/a,0,Attack,5.5,Ana,,,,,
1/31/2017,365,2309,2289,-20,,L,2467,2480,13,JustWingIt,OWOWhatsThis,Catsnake,Raifu,Jcc,CreationFlaw,Wicca,Ajax,Erga,Pare,Carson0513,HotCocoMilk,Eichenwalde,1,1,80.96,0,Defend,7.5,Symmetra,,,,,
1/31/2017,365,,,,,L,2467,2480,13,JustWingIt,OWOWhatsThis,Catsnake,Raifu,Jcc,CreationFlaw,Wicca,Ajax,Erga,Pare,Carson0513,HotCocoMilk,Eichenwalde,2,0,n/a,0,Attack,4,Ana,,,,,
1/31/2017,366,2289,2318,29,,W,2411,2424,13,JustWingIt,OWOWhatsThis,Hoswigh,MajorLlama,NotSalinger,JotGaming,Plushy,TyroneBiggum,Hyune,RoosterSnake,EgoRaptor,ReDawg,Temple of Anubis,1,1,n/a,0,Attack,8,Ana,,,,,
1/31/2017,366,,,,,W,2411,2424,13,JustWingIt,OWOWhatsThis,Hoswigh,MajorLlama,NotSalinger,JotGaming,Plushy,TyroneBiggum,Hyune,RoosterSnake,EgoRaptor,ReDawg,Temple of Anubis,2,0,n/a,0,Defend,4.5,Symmetra,,,,,
2/1/2017,367,2318,2336,18,,W,2412,2403,-9,-,-,-,-,-,-,-,-,-,-,-,-,Route 66,1,2,57.97,0,Defend,8.5,Symmetra,,,,,
2/1/2017,367,,,,,W,,,,-,-,-,-,-,-,-,-,-,-,-,-,Route 66,2,3,57.98,1:56,Attack,6.5,Zen,,,,,
2/1/2017,368,2336,2367,31,,W,2422,2338,-84,JustWingIt,AdamFro,Grimless,McKnz,PickThePush,Stingiest,BryCity,Ch33z,Cyborg,DazPanda,IkillForFood,ZonZo,Lijiang Tower,-,3-2,wwllw,,CP,21,Mercy,Ana,After first round,,,
2/1/2017,369,2367,2397,30,,W,2450,2454,4,JustWingIt,AdamFro,Grimless,McKnz,PickThePush,Stingiest,Remnant,DodgeBob,Kaj,Positivity,Reese,VirgidanB27,Temple of Anubis,1,0,n/a,0,Defend,4,Torbjorn,,,,,
2/1/2017,369,,,,,W,2450,2454,4,JustWingIt,AdamFro,Grimless,McKnz,PickThePush,Stingiest,Remnant,DodgeBob,Kaj,Positivity,Reese,VirgidanB27,Temple of Anubis,2,1,n/a,2:24,Attack,1.5,Zen,,,,,
2/1/2017,370,2397,2381,-16,,L,2482,2446,-36,JustWingIt,AdamFro,Grimless,McKnz,PickThePush,Stingiest,Brutality,MaxxFoxx,Dazger,Jalea,NaproXeno,Nucita,King's Row,1,3,70.19,0:12,Defend,8,Ana,,,,,
2/1/2017,370,,,,,L,2482,2446,-36,JustWingIt,AdamFro,Grimless,McKnz,PickThePush,Stingiest,Brutality,MaxxFoxx,Dazger,Jalea,NaproXeno,Nucita,King's Row,2,1,97.52,0,Attack,6,Ana,,,,,
2/1/2017,371,2381,2359,-22,,L,2618,2653,35,JustWingIt,GoldenBoy,Relic,Ethrose,LittleLab,Sydney,StarFlyer,KingCheen,OroChitony,DeathPeset,FatimusPrime,SaltyDragons,Eichenwalde,1,0,n/a,0,Attack,4,Lucio,,,,,
2/1/2017,371,,,,,L,2618,2653,35,JustWingIt,GoldenBoy,Relic,Ethrose,LittleLab,Sydney,StarFlyer,KingCheen,OroChitony,DeathPeset,FatimusPrime,SaltyDragons,Eichenwalde,2,1,n/a,0,Defend,4,Torbjorn,,,,,
2/1/2017,372,2359,2382,23,,W,2638,2632,-6,JustWingIt,GoldenBoy,Icy,Dael,AssassinsDab,Mochi,Goom,Unknown,QCad,Scoops,Hybr1d,V8hemi,Hanamura,1,2,n/a,3:06,Attack,3.5,Lucio,Zen,After first point,,,
2/1/2017,372,,,,,W,2638,2632,-6,JustWingIt,GoldenBoy,Icy,Dael,AssassinsDab,Mochi,Goom,Unknown,QCad,Scoops,Hybr1d,V8hemi,Hanamura,2,1,n/a,0,Defend,8,Symmetra,,,,,
2/1/2017,373,2382,2410,28,,W,2649,2623,-26,JustWingIt,GoldenBoy,Chentist,Altan,Are5,Zoro,Natty,JohnC3na,Norfire,Adrenaline21,NZ6893,SammyGreens,Ilios,-,3-2,wwllw,,CP,23,Lucio,,,,,
2/1/2017,374,2410,2440,30,,W,2587,2612,25,JustWingIt,AdamFro,GoldenBoy,WPSocks,BambleFick,MeliSuu,Junior,JLiquidBurito,YonaMaBurger,Publicon,Chrono,MrWaffles,Lijiang Tower,-,3-0,www,,CP,15.5,Lucio,,,,,
2/1/2017,375,2440,2420,-20,,L,2715,2715,0,JustWingIt,GoldenBoy,Hodgy,Ryan,Banshee,PandaBeare,Archangel723,JazzMasta25,AbsoluteMonk,CoachMan,Vauloth,Walto,Route 66,1,3,74.5,1:02,Defend,7,Symmetra,,,,,
2/1/2017,375,,,,,L,2715,2715,0,JustWingIt,GoldenBoy,Hodgy,Ryan,Banshee,PandaBeare,Archangel723,JazzMasta25,AbsoluteMonk,CoachMan,Vauloth,Walto,Route 66,2,2,66.02,0,Attack,8.5,Ana,,,,,
2/1/2017,376,2420,2397,-23,,L,2609,2602,-7,JustWingIt,AdamFro,GoldenBoy,Mauric,Boss,AlphaWoof,Kerberos,Fan,Suprmoux,Aertew,Guesss,Zoop,Gibraltar,1,3,88.63,0:47,Attack,7,Zen,,,,,
2/1/2017,376,,,,,L,2609,2602,-7,JustWingIt,AdamFro,GoldenBoy,Mauric,Boss,AlphaWoof,Kerberos,Fan,Suprmoux,Aertew,Guesss,Zoop,Gibraltar,2,3,88.63,3:36,Defend,4.5,Zen,,,,,
2/1/2017,376,,,,,L,2609,2602,-7,JustWingIt,AdamFro,GoldenBoy,Mauric,Boss,AlphaWoof,Kerberos,Fan,Suprmoux,Aertew,Guesss,Zoop,Gibraltar,3,2,0,0,Attack,3,Mercy,,,,,
