Date,Time,Game ID,SR,SR Finish,Delta,Streak #,Win/ Loss/Draw,My Team's SR,Enemy Team's SR,Delta,Teammate,,,,,,Enemy Team,,,,,,Map,Round,Cap Score,Score/ Distance,Time Left,D/A/CP,Length of Match,Character,,,Communication level,Note,Physicological condition,Elim,ObjKills,ObjTime,Dam,Heal,Death,Weapon Acc,KillStreak,Offensive Assists,Defensive Assists,Scoped
,,,2863,2839,-24,-1,L,2932,2939,7,JustWingIt,Hbhack,Duck,McClucker,Friendly,Spirals,ShadowSlayer,SorceryPepe,Jayc,GrazxD,Oomatthewoo,SpaceWooper,Numbani,1,3,71.75,2:58,Attack,5,Zen,,,2,,Meh,,,,,,,,,,,
,,,,,,-1,L,2932,2939,7,JustWingIt,Hbhack,Duck,McClucker,Friendly,Spirals,ShadowSlayer,SorceryPepe,Jayc,GrazxD,Oomatthewoo,SpaceWooper,Numbani,2,3,71.75,2:50,Defend,5,Mercy,,,2,,bad,,,,,,,,,,,
,,,,,,-1,L,2932,2939,7,JustWingIt,Hbhack,Duck,McClucker,Friendly,Spirals,ShadowSlayer,SorceryPepe,Jayc,GrazxD,Oomatthewoo,SpaceWooper,Numbani,3,2,62.57,0,Defend,8,Mercy,,,2,,bad,,,,,,,,,,,
,,,,,,-1,L,2932,2939,7,JustWingIt,Hbhack,Duck,McClucker,Friendly,Spirals,ShadowSlayer,SorceryPepe,Jayc,GrazxD,Oomatthewoo,SpaceWooper,Numbani,4,0,,0,Attack,3.5,Zen,,,2,,Bad,,,,,,,,,,,
,,,2839,2818,-21,-2,L,2886,2868,-18,JustWingIt,Hbhack,NBmoney,Nate,DuckSaws,JohnPyP,Bazil,FearFul,SteveZissou,Funnyuns,Patt135,Sl33p,Hollywood,1,0,,0,Attack,4,Zen,,,1,,Bad,,,,,,,,,,,
,,,,,,-2,L,2886,2868,-18,JustWingIt,Hbhack,NBmoney,Nate,DuckSaws,JohnPyP,Bazil,FearFul,SteveZissou,Funnyuns,Patt135,Sl33p,Hollywood,2,1,,0,Defend,5,Mercy,,,1,,Wow,,,,,,,,,,,
4/18/2017,21:30,,2818,2791,-27,-3,L,2596,2601,5,JustWingIt,L4mp,Poke,Puppet,Tortugaz,Toarn,Face,Khrispycream,KidCandy,RoyalShrimp,Timon,Troopoer3005,Eichenwalde,1,3,67.69,1:10,Defend,7,Zen,,,2,Hanzo had tons of ult,Meh,,,,,,,,,,,
,,,,,,-3,L,2596,2601,5,JustWingIt,L4mp,Poke,Puppet,Tortugaz,Toarn,Face,Khrispycream,KidCandy,RoyalShrimp,Timon,Troopoer3006,Eichenwalde,2,3,67.69,1,Attack,7,Zen,,,2,Stagent end of 1st pussh,good,,,,,,,,,,,
,,,,,,-3,L,2596,2601,5,JustWingIt,L4mp,Poke,Puppet,Tortugaz,Toarn,Face,Khrispycream,KidCandy,RoyalShrimp,Timon,Troopoer3007,Eichenwalde,3,0,,0,Attack,1.5,Ana,,,2,,Meh,,,,,,,,,,,
,,,,,,-3,L,2596,2601,5,JustWingIt,L4mp,Poke,Puppet,Tortugaz,Toarn,Face,Khrispycream,KidCandy,RoyalShrimp,Timon,Troopoer3008,Eichenwalde,4,1,,0,Defend,1.5,Mercy,,,2,,Bad,,,,,,,,,,,
,,,2791,2817,26,1,W,2575,2575,0,JustWingIt,L4mp,Poke,Puppet,Tortugaz,Sonosmik,Cliper,Java,Krowl,MotherGrinch,OhhViperzz,Renob,Hanamura,1,2,,1:10,Attack,7,Mercy,,,2,,Good,,,,,,,,,,,
,,,,,,1,W,2575,2575,0,JustWingIt,L4mp,Poke,Puppet,Tortugaz,Sonosmik,Cliper,Java,Krowl,MotherGrinch,OhhViperzz,Renob,Hanamura,2,2,,1:12,Defend,7,Mercy,,,2,,Meh,,,,,,,,,,,
,,,,,,1,W,2575,2575,0,JustWingIt,L4mp,Poke,Puppet,Tortugaz,Sonosmik,Cliper,Java,Krowl,MotherGrinch,OhhViperzz,Renob,Hanamura,3,0,,0,Attack,1,Lucio,,,2,,Stress,,,,,,,,,,,
,,,,,,1,W,2575,2575,0,JustWingIt,L4mp,Poke,Puppet,Tortugaz,Sonosmik,Cliper,Java,Krowl,MotherGrinch,OhhViperzz,Renob,Hanamura,4,1,,0,Defend,1.5,Ana,,,2,,Good,,,,,,,,,,,
,,,2817,2836,19,2,W,2526,2552,26,JustWingIt,L4mp,Poke,Tortugaz,Ricky,Kswag,Sleepyy,LegitWaffle4,Lizzy380,MegaMuffin41,Meiyatta,Schuman,Nepal,3,3-0,www,,CP,13.5,Ana,Lucio,,2,Prety good,Good,15,13,1:47,5462,9191,5,22,4,0,4,
,22:45,,2836,2807,-29,-1,L,2663,2705,42,JustWingIt,L4mp,Poke,VoooSelagina,Ryzian,Selewyx,RandomGuy101,Heratik,LolPounder,Airtree,AleclienHard,Aspect,Oasis,3,0-3,lll,,CP,13,Lucio,,,1,Leaver Voodoo,Bad,,,,,,,,,,,
,,,2807,2781,-26,-2,L,2819,2790,-29,Justwingit,Ashlyne,Boostio,GalaxySmash,LoluFrank,Sleepyro,Flanckae,Kentucky,Dxn,SoulJaboy,BioECho,EnigmaTrain,King's Row,1,2,48.01,0,Defend,8,Zen,Ana,,2,,Good,,,,,,,,,,,
,,,,,,-2,L,2819,2790,-29,Justwingit,Ashlyne,Boostio,GalaxySmash,LoluFrank,Sleepyro,Flanckae,Kentucky,Dxn,SoulJaboy,BioECho,EnigmaTrain,King's Row,2,0,,0,Attack,4,Ana,,,2,,Bah,,,,,,,,,,,
,,,2781,2751,-30,-3,L,2778,2775,-3,Justwingit,MedioCrezac,Viroid,BigBoss,Koyayashi,RaptorMan,Audigy,MagicMike,MaleBranche,Devious,LukyDog8,Zkrew,Lijang Tower,4,1-3,llwl,,CP,17.5,Lucio,,,1,,Bah,,,,,,,,,,,
,,,2751,2771,20,1,W,2771,2746,-25,Justwingit,Ayylmao,TryHrdBlkGuy,NameofAuser,Barteldo,Ziun,Kolopo,JoHo,Pizzaa,Antic,Billskelly,Toothpaste,Ilios,4,3-1,wlww,,CP,15.5,Lucio,Zen,,2,,Good,,,,,,,,,,,
,,,2771,2796,25,2,W,2788,2763,-25,Justwingit,Jonashin,DarkHelmet,Bohcia,Elgaeeye,Khan,ArkTiknight,SaltyCnD,BlanketAzn,Atlas,OviWankenobi,Pinja,Temple of Anubis,1,1,,0,Attack,8,Zen,Mercy,,2,,Good,,,,,,,,,,,
,0:14,,,,,2,W,2788,2763,-25,Justwingit,Jonashin,DarkHelmet,Bohcia,Elgaeeye,Khan,ArkTiknight,SaltyCnD,BlanketAzn,Atlas,OviWankenobi,Pinja,Temple of Anubis,2,0,,0,Defend,4,Mercy,,,2,,Good,,,,,,,,,,,
4/19/2017,19:50,,2796,2817,21,3,W,2877,2881,4,Justwingit,Hbhack,TheMonarch,Merr,Rosalia,Hawkeye,IsnipeallDay,Dayvyd,Minininja,Byou,Legacy,Strato,Oasis,5,3-2,wlwlw,,CP,22,Lucio,,,1,,Good,28,21,3:59,10648,14758,16,33,8,1,20,
,,,2817,2793,-24,-1,L,2879,2884,5,Justwingit,Hbhack,SteveBuscemi,Zay,Torbborn,Kramer264,Exoh,SmileyFrog,Dent,Aesthetic,BananaPicker,Xcel,Numbani,1,3,71.75,2:00,Defend,6,Zen,,,1,Pharah was good,Bad,,,,,,,,,,,
,,,,,,-1,L,2879,2884,5,Justwingit,Hbhack,SteveBuscemi,Zay,Torbborn,Kramer264,Exoh,SmileyFrog,Dent,Aesthetic,BananaPicker,Xcel,Numbani,2,0,,0,Attack,4.5,Mercy,,,1,No coordination,Bad,7,3,0:25,3469,6384,7,,,0,1,
,,,2793,2771,-22,-2,L,2816,2796,-20,Justwingit,Budking,Poke,Yaphets,KoreaBoo,Locus23,Jee,Retroverse,Cobalt,Gooofpurple,Goose,Shocka,Hollywood,1,1,83.79,0,Attack,8,Zen,,,1,,Meh,,,,,,,,,,,
,,,,,,-2,L,2816,2796,-20,Justwingit,Budking,Poke,Yaphets,KoreaBoo,Locus24,Jee,Retroverse,Cobalt,Gooofpurple,Goose,Shocka,Hollywood,2,2,83.8,2:57,Defend,11,Ana,,,1,,Bad,6,5,1:15,5913,7245,11,56,,,2,71
,,,2771,2797,26,1,W,2816,2796,-20,Justwingit,Budking,Poke,Junkrat,Cyphix,Phantisy,Koreaboo,Clash,Sasha8u,Tight,Daddy,Stratos,Dorado,1,3,,1:21,Attack,6.5,Ana,,,1,Ana was good but didn't get nano off as much,Good,,,,,,,,,,,
,,,,,,1,W,2816,2796,-20,Justwingit,Budking,Poke,Junkrat,Cyphix,Phantisy,Koreaboo,Clash,Sasha8u,Tight,Daddy,Stratos,Dorado,2,1,88.49,0,Defend,6,Mercy,,,1,"Solo healed, lost 1st point pretty fast",Good,7,5,1:46,1337,9570,8,,,1,10,
,,,2797,2776,-21,-1,L,2838,2823,-15,Justwingit,Budking,Poke,Dom,AwesomeTaco,Jackdelgado,Jaheek,FlyGuy,Gavx,Ausf,Brombre,HunterDog,Numbani,1,3,71.75,1:13,Defend,7.5,Mercy,,,2,,Bah,,,,,,,,,,,
,,,,,,-1,L,2838,2823,-15,Justwingit,Budking,Poke,Dom,AwesomeTaco,Jackdelgado,Jaheek,FlyGuy,Gavx,Ausf,Brombre,HunterDog,Numbani,2,2,Check,0,Attack,8,Ana,Lucio,,2,,Tilted,,,,,,,,,,,
,,,2776,2746,-30,-2,L,2805,2818,13,Justwingit,Budking,Poke,Thor1an,Linhenry,CuresBet,AggenFtw,XpureNoble,FrostMYPJ,Black,MVP,Pinja,Nepal,3,0-3,lll,,CP,13.5,Lucio,,,1,,Tilted,,,,,,,,,,,
,,,2746,2781,35,1,W,2776,2779,3,Justwingit,Budking,Poke,Thorian,WohlFahart,LinHenry,Filumena,SteelMeat,Dorien,Nacl,OldScratch,Squid,King's Row,1,3,70.19,1:48,Attack,6,Mercy,,,2,Totally stood on payload and died... whoops,Good,,,,,,,,,,,
,,,,,,1,W,2776,2779,3,Justwingit,Budking,Poke,Thorian,WohlFahart,LinHenry,Filumena,SteelMeat,Dorien,Nacl,OldScratch,Squid,King's Row,2,1,109.68,0,Defend,6,Mercy,,,2,Healed roadhog for like 45 seconds straight,Good,,,,,21662,,,,,,
,,,2781,2796,15,2,W,2833,2784,-49,Justwingit,Budking,Poke,Digitalllamaa,Goldsstar,Squizzle,EzEsport,KingCheen,TerryDad,Hayri,May,Yokky,Ilios,5,3-2,lwlww,,CP,Check,Lucio,Zen,,2,Back and forth game,Good,,,,,,,,,,,
3/20/2017,20:00,,2796,2771,-25,-1,L,2506,2529,23,Justwingit,BoisDontCry,Gholden,Owowhatsthis,Shameranger,WailingWomba,Brad,Catatafish,AlmightyPeco,Chos3n,MightMudpie,Trimin,Dorado,1,2,46.84,0,Attack,4,Zen,,,1,,Meh,,,,,,,,,,,
,,,,,,-1,L,2506,2529,23,Justwingit,BoisDontCry,Gholden,Owowhatsthis,Shameranger,WailingWomba,Brad,Catatafish,AlmightyPeco,Chos3n,MightMudpie,Trimin,Dorado,2,3,46.85,Check,Defend,Check,Mercy,,,1,,Meh,,,,,,,,,,,
,,,2771,2771,0,-,-,2477,2435,-42,Justwingit,BoisDontCry,Gholden,Owowhatsthis,Oversight,Tickles,BloodType,Archadon,DJF8080,KM35,MrShrooms,Petey,Lijang Tower,-,-,-,-,CP,-,-,,,,,,,,,,,,,,,,
,,,2771,2788,17,1,W,2456,2458,2,Justwingit,BoisDontCry,Gholden,Owowhatsthis,Sweeps,Zamzx,BattleButt,ILikeTurtles,Maestro,Millsfan,RonBurgundy,Whitezel,Hollywood,1,0,,0,Defend,4,Symmetra,,,2,No rein still won hummm,Good,,,,,,,,,,,
,,,,,,1,W,2456,2458,2,Justwingit,BoisDontCry,Gholden,Owowhatsthis,Sweeps,Zamzx,BattleButt,ILikeTurtles,Maestro,Millsfan,RonBurgundy,Whitezel,Hollywood,2,1,,3,Attack,1,Lucio,,,2,2.1% was all we needed,Good,,,,,,,,,,,
,,,2788,2765,-23,-1,L,2514,2506,-8,Justwingit,BoisDontCry,Gholden,Owowhatsthis,GeneralLaw,Babu,Egg,Tomblaster,Exfiltrate,GrumpyKitten,JoJoLinklol,Sang,Eichenwalde,1,2,24.13,0,Defend,8,Symmetra,Lucio,Ana,2,,Meh,,,,,,,,,,,
,,,,,,-1,L,2514,2506,-8,Justwingit,BoisDontCry,Gholden,Owowhatsthis,GeneralLaw,Babu,Egg,Tomblaster,Exfiltrate,GrumpyKitten,JoJoLinklol,Sang,Eichenwalde,2,1,106.03,0,Attack,8,Ana,,,2,,Meh,,,,,,,,,,,
,,,2765,2741,-24,-2,L,2463,2438,-25,Justwingit,BoisDontCry,Gholden,Owowhatsthis,Volatile,ChallengerGG,Oversight,Hankhill,Lore,TnTTurtlez,Toasty,Whiplashed99,Route 66,1,3,74.5,0,Defend,9,Mercy,,,2,,Tilted,,,,,,,,,,,
,,,,,,-2,L,2463,2438,-25,Justwingit,BoisDontCry,Gholden,Owowhatsthis,Volatile,ChallengerGG,Oversight,Hankhill,Lore,TnTTurtlez,Toasty,Whiplashed99,Route 66,2,2,66.17,0,Attack,8,Ana,,,2,,Tilted,,,,,,,,,,,
,,,2741,2717,-24,-3,L,2682,2701,19,Justwingit,Budking,DeezyWerk,Poke,GreezyBacon,X539,SombraOnly,JuanDiego,Brarajas,Forge,F5ll3n,Guku,Hanamura,1,2,,5:58,Defend,2,Mercy,,,2,What justhappened,Tilted,,,,,,,,,,,
,,,,,,-3,L,2682,2701,19,Justwingit,Budking,DeezyWerk,Poke,GreezyBacon,X540,SombraOnly,JuanDiego,Brarajas,Forge,F5ll3n,Guku,Hanamura,2,1,,0,Attack,8,Ana,Mercy,,2,No one took care of the genji or the soldier,Tilted,,,,,,,,,,,
,,,2717,2697,-20,-4,L,2752,2747,-5,Justwingit,BreezySnipes,Budking,HairyPanda,Poke,Spawkor,Deminight,Hallowed,HandFulofChi,RmDarC25,Strmarmament,TrollBjorn,Volskaya Industries,1,2,,2:08,Defend,8,Mercy,,,,,,,,,,,,,,,,
,,,,,,-4,L,2752,2747,-5,Justwingit,BreezySnipes,Budking,HairyPanda,Poke,Spawkor,Deminight,Hallowed,HandFulofChi,RmDarC26,Strmarmament,TrollBjorn,Volskaya Industries,2,2,,3:50,Attack,8,Ana,,,,,,,,,,,,,,,,
,,,,,,-4,L,2752,2747,-5,Justwingit,BreezySnipes,Budking,HairyPanda,Poke,Spawkor,Deminight,Hallowed,HandFulofChi,RmDarC27,Strmarmament,TrollBjorn,Volskaya Industries,3,1,,0,Defend,2,Mercy,,,,,,,,,,,,,,,,
,,,,,,-4,L,2752,2747,-5,Justwingit,BreezySnipes,Budking,HairyPanda,Poke,Spawkor,Deminight,Hallowed,HandFulofChi,RmDarC28,Strmarmament,TrollBjorn,Volskaya Industries,4,1,,0,Attack,4,Ana,,,,,,,,,,,,,,,,
,,,2697,2680,-17,-5,L,Check,Check,Check,Justwingit,BreezySnipes,Budking,HairyPanda,Poke,Kurin,-,-,-,-,-,-,Ilios,-,-,-,-,CP,Check,,,,,,,,,,,,,,,,,
4/22/2017,14:30,,2680,2701,21,1,W,2725,2702,-23,Justwingit,Poke,SaiyanVegeta,TheBirdman,BarryQ,Ascend,Alejandro,Nickyy,KokoWam,Spooderman,grelin,Omni,Gibraltar,1,0,82.38,0,Defend,4,Mercy,,,2,"Last hold, Poke Torb hold",Good,,,,,,,,,,,
,,,,,,1,W,2725,2702,-23,Justwingit,Poke,SaiyanVegeta,TheBirdman,BarryQ,Ascend,Alejandro,Nickyy,KokoWam,Spooderman,grelin,Omni,Gibraltar,2,1,82.39,2:52,Attack,3,Mercy,,,2,Quick push,Good,,,,,,,,,,,
,,,2701,2678,-23,-1,L,2752,2749,-3,Justwingit,Hbhack,Donut,karl,Trisheik,Badman,Sokkasm,Dav314,MrWantedCow,MrJingles50,Daisy,Welshyw,Eichenwalde,1,3,67.69,3:13,Defend,5,Mercy,,,1,We lost first point too fast,Bah,,,,,,,,,,,
,,,,,,-1,L,2752,2749,-3,Justwingit,Hbhack,Donut,karl,Trisheik,Badman,Sokkasm,Dav314,MrWantedCow,MrJingles50,Daisy,Welshyw,Eichenwalde,2,2,Check,0,Attack,8,Zen,,,1,No coordination,Tilted,,,,,,,,,,,
,,,2678,2698,20,1,W,2715,2715,0,Justwingit,Hbhack,Skippy,OpiatedPanda,Protato,Twalks,Soladar,BlackFeet,Rudy,Kitty,Kitty,Skarskra,Numbani,1,0,,0,Defend,4,Mercy,,,2,Crazy Zen,Good,,,,,,,,,,,
,,,,,,1,W,2715,2715,0,Justwingit,Hbhack,Skippy,OpiatedPanda,Protato,Twalks,Soladar,BlackFeet,Rudy,Kitty,Kitty,Skarskra,Numbani,2,0,,0,Attack,4,Mercy,,,2,High ground works....just do it,Good,,,,,,,,,,,
,,,2698,2719,21,2,W,2781,2829,48,Justwingit,Hbhack,DragonPower,Fullerwharf,Honiruto,LordMystic,Reise,Runninut3s,Wallab,Coridium,Pandemonium,Vengeance,Lijang Tower,3,3-0,www,,CP,14.5,Zen,,,2,3 support works? intersting,Surprised,,,,,,,,,,,
,,,2719,2696,-23,-1,L,,,0,Justwingit,Hbhack,XXLoguanaxx,HellDreader,EyTank,LaoSche,Melancholy,Remilia,DJS,ElderFalcon,Berkshire,Rosbel,Hollywood,1,3,79.06,1:36,Attack,6.5,Zen,,,2,Can't really figure out what went good here,Good,,,,,,,,,,,
,,,,,,-1,L,,,0,Justwingit,Hbhack,XXLoguanaxx,HellDreader,EyTank,LaoSche,Melancholy,Remilia,DJS,ElderFalcon,Berkshire,Rosbel,Hollywood,2,3,79.06,1:46,Defend,6.5,Zen,,,2,Eh,Bah,,,,,,,,,,,
,,,,,,-1,L,,,0,Justwingit,Hbhack,XXLoguanaxx,HellDreader,EyTank,LaoSche,Melancholy,Remilia,DJS,ElderFalcon,Berkshire,Rosbel,Hollywood,3,0,,0,Attack,4,Zen,,,2,Played too passively,Tilted,,,,,,,,,,,
,,,,,,-1,L,,,0,Justwingit,Hbhack,XXLoguanaxx,HellDreader,EyTank,LaoSche,Melancholy,Remilia,DJS,ElderFalcon,Berkshire,Rosbel,Hollywood,4,0,,0,Defend,2,Zen,,,2,Didn't work out.,Bad,,,,,,,,,,,
,,,2696,2717,21,1,W,2816,2829,13,Justwingit,Hbhack,DarkSoul,Garath,Ibabe,Wiso,BuseMann,FloyBoy,Carotte,Wilder,Dizzle,Xigus,Temple of Anubis,1,2,,6:16,Attack,2,Zen,,,2,Steamrolled them,Good,,,,,,,,,,,
,,,,,,1,W,2816,2829,13,Justwingit,Hbhack,DarkSoul,Garath,Ibabe,Wiso,BuseMann,FloyBoy,Carotte,Wilder,Dizzle,Xigus,Temple of Anubis,2,2,,2:04,Defend,5.5,Zen,,,2,"Dva bombed killed 3 of us, that ended it",Meh,,,,,,,,,,,
,,,,,,1,W,2816,2829,13,Justwingit,Hbhack,DarkSoul,Garath,Ibabe,Wiso,BuseMann,FloyBoy,Carotte,Wilder,Dizzle,Xigus,Temple of Anubis,3,0,,0,Defend,2.5,Zen,,,2,13%,Good,,,,,,,,,,,
,,,,,,1,W,2816,2829,13,Justwingit,Hbhack,DarkSoul,Garath,Ibabe,Wiso,BuseMann,FloyBoy,Carotte,Wilder,Dizzle,Xigus,Temple of Anubis,4,1,,4:17,Attack,2,Lucio,,,2,,Good,20,12,0:48,7157,6677,8,20,2,0,1,
,16:30,,2717,2699,-18,-1,L,-,2812,0,Justwingit,Hbhack,Independez,Abradolflinc,Vapenaysh,Beedoo,StreetSt,Darksoul,Remilia,Garath,IBabe,Wiso,King's Row,1,1,104.79,0,Attack,6,Ana,,,0,,Bad,,,,,,,,,,,
,,,,,,-1,L,-,2812,0,Justwingit,Hbhack,Independez,Abradolflinc,Vapenaysh,Beedoo,StreetSt,Darksoul,Remilia,Garath,IBabe,Wiso,King's Row,2,2,104.8,2:36,Defend,4,Mercy,,,0,Pharah just murdered us,Bad,8,5,1:28,2099,8823,8,,,,,
4/24/2017,2230,,2699,2720,21,1,W,-,-,-,Justwingit,Budking,GhostyCakes,HighState,Poke,JoeKah,RabidRabbit,Blr,Enok,ManBearPig,MrProdigyv,Sparrkog,Numbani,1,3,71.75,0,Attack,8,Lucio,,,2,,Good,,,,,,,,,,,
,,,,,,1,W,-,-,-,Justwingit,Budking,GhostyCakes,HighState,Poke,JoeKah,RabidRabbit,Blr,Enok,ManBearPig,MrProdigyv,Sparrkog,Numbani,2,0,,0,Defend,4,Mercy,,,2,Died once!,Good,,,,,,,,,,,
,,,2720,2701,-19,-1,L,-,-,-,Justwingit,Budking,GhostyCakes,HighState,Poke,Ezow,JohnMclain,LetsGoChumps,LlamaGllama,Nemo,RemineMaril,Joekah,Temple of Anubis,1,2,,4:34,Defend,3.3,Mercy,,,2,Pharah was getting us and only one healer,Meh,,,,,,,,,,,
,,,,,,-1,L,-,-,-,Justwingit,Budking,GhostyCakes,HighState,Poke,Ezow,JohnMclain,LetsGoChumps,LlamaGllama,Nemo,RemineMaril,Joekah,Temple of Anubis,2,2,,1:16,Attack,6.5,Zen,,,2,Tracer switched to solider,Eh,,,,,,,,,,,
,,,,,,-1,L,-,-,-,Justwingit,Budking,GhostyCakes,HighState,Poke,Ezow,JohnMclain,LetsGoChumps,LlamaGllama,Nemo,RemineMaril,Joekah,Temple of Anubis,3,0,,0,Attack,1,Mercy,,,2,,Bah,,,,,,,,,,,
,,,,,,-1,L,-,-,-,Justwingit,Budking,GhostyCakes,HighState,Poke,Ezow,JohnMclain,LetsGoChumps,LlamaGllama,Nemo,RemineMaril,Joekah,Temple of Anubis,4,0,,2:40,Defend,2,Mercy,,,2,Orisa on top just laying down fire,bah,,,,,,,,,,,
,23.3,,2701,2727,26,1,W,-,-,-,Justwingit,Budking,GhostyCakes,HighState,OWOWhatthis,Poke,Caeden,Lazl0371,PingIsBad,Radical,SovietNrg,Thanatos,Lijang Tower,5,3-2,lwlww,,CP,22,Mercy,,,2,Mercy so bad rez but working on it,Okay,1,0,1:53,260,23096,10,,,17,36,
4/25/2017,,,2727,2750,23,2,W,2726,2775,49,Justwingit,Budking,Poke,Braven8,Pontes,MrTap,Sasukesenpai,Memjon,Dissonantia,Owz,MrNoob,Svett,Route 66,1,3,74.5,0,Attack,8,Zen,,,2,NOt bad smooth runs,Good,,,,,,,,,,,
,,,,,,2,W,2726,2775,49,Justwingit,Budking,Poke,Braven9,Pontes,MrTap,Sasukesenpai,Memjon,Dissonantia,Owz,MrNoob,Svett,Route 66,2,2,Check,0,Defend,8,Zen,,,2,,Good,21,6,2:53,10415,7057,13,24,3,24,19,
,,,2750,2730,-20,-1,L,2757,2779,22,Justwingit,Budking,Poke,Zeej,Zacht47,Mathiouchio,FatSlob,Toasty,Pontes,TonyTpsk,Anoobra,MfDom,Volskaya Industries,1,1,,0,Attack,8,Mercy,,,2,38%,Beh,,,,,,,,,,,
,,,,,,-1,L,2757,2779,22,Justwingit,Budking,Poke,Zeej,Zacht47,Mathiouchio,FatSlob,Toasty,Pontes,TonyTpsk,Anoobra,MfDom,Volskaya Industries,2,2,,3:09,Defend,5,Mercy,,,2,Rien charged in Mais,Beh,,,,,,,,,,,
,,,2730,2753,23,1,W,2756,2760,4,Justwingit,Budking,Poke,SortofEvil,Harpo,Mac,Anomizzle,Ender,Keyrahh,Pavlov,Sherlock,SnailBrock,Eichenwalde,1,2,122.18,0,Defend,8,Mercy,,,2,,Good,,,,,,,,,,,
,,,,,,1,W,2756,2760,4,Justwingit,Budking,Poke,SortofEvil,Harpo,Mac,Anomizzle,Ender,Keyrahh,Pavlov,Sherlock,SnailBrock,Eichenwalde,2,3,122.19,0:22,Attack,7,Lucio,,,2,,Good,14,9,2:33,3788,10597,9,31,12,1,3,
,,,2753,2781,28,2,W,2775,2766,-9,Justwingit,Budking,Poke,CoolRiver,Harpo,Mac,AlphaKahuna,Danko,HackerFound,Bravado,Iceupson,TacoCat,Lijang Tower,4,3-1,wwlw,,CP,21,Mercy,,,2,"Cool river man that guy, ",Whew,0,0,1:28,120,22829,11,,,1,37,
,2245,,2781,2754,-27,-1,L,2777,2747,-30,Justwingit,Budking,Poke,GrumpyPants,DeathBringer,TowoMidgets,Tomba,Escape,Kentucky,Butterbowl,Rerun,Vengeance,King's Row,1,0,,0,Attack,4,Zen,,,1,Highly unfortunately rezes,Meh,,,,,,,,,,,
,,,,,,-1,L,2777,2747,-30,Justwingit,Budking,Poke,GrumpyPants,DeathBringer,TowoMidgets,Tomba,Escape,Kentucky,Butterbowl,Rerun,Vengeance,king's Row,2,1,,3,Defend,1,Zen,,,1,,Bad,,,,,,,,,,,
4/27/2017,2016,,2754,2736,-18,-2,L,2701,2709,8,Justwingit,Hbhack,OWOWhatsthis,CactusMan500,jolliesrus,NiceBeardBro,WyldCard,Tenshu,Mrtigz,Notblackiez,DynbexFlorex,Susurri,Lijang Tower,5,3-2,llwwl,,CP,21,Ana,,,2,Sombra/ Tracer was flanking healer,Bah,,,,,,,,,,,
,,,2736,2752,16,1,W,-,-,-,Justwingit,Favonius,Hbhack,Owowhatsthis,Hukaleez,Oppaigod,Lopez,Dlkip,Porcupine,Link,TheMaoMan,Twirk,Ilios,3,3-0,www,,CP,12,Lucio,,,2,,Good,,,,,,,,,,,
,,,2752,2775,23,2,W,-,-,-,Justwingit,Favonius,Hbhack,Futur3Guy,JingSu,Lopez,Darcko,Havik,Sonata,Abbunny,Jooseboxx,SystemCore,Hollywood,1,2,104.45,0,Defend,7,Ana,,,2,,Good,,,,,,,,,,,
,,,,,,2,W,-,-,-,Justwingit,Favonius,Hbhack,Futur3Guy,JingSu,Lopez,Darcko,Havik,Sonata,Abbunny,Jooseboxx,SystemCore,Hollywood,2,3,104.46,2:45,Attack,4,Ana,,,2,,Good,,,,,,,,,,,
,,,2775,2808,33,3,W,-,-,-,Justwingit,Favonius,Hbhack,Syx,KrakenPro,Smoky,Kosmos,Monroy,Cas,Lou,LouOuqaq,Yinresting,Nepal,5,3-2,wlwlw,22,CP,22,Ana,Mercy,,2,"Solo healed withi Mercy last round, not bad",meh,,,,,,,,,,,
,,,2808,2791,-17,-1,L,-,2807,-,Justwingit,Favonius,OWOWhatsthis,Poke,Zeserix,Sungie,UberX,Bartender,About5Pandas,Alchemy0909,Ayn,Triplep,Eichenwalde,1,3,67.6,0,Defend,8,Mercy,,,2,,Meh,,,,,,,,,,,
,,,,,,-1,L,-,2807,-,Justwingit,Favonius,OWOWhatsthis,Poke,Zeserix,Sungie,UberX,Bartender,About5Pandas,Alchemy0910,Ayn,Triplep,Eichenwalde,2,3,67.6,:43,Attack,7,mercy,,,2,,Meh,,,,,,,,,,,
,,,,,,-1,L,-,2807,-,Justwingit,Favonius,OWOWhatsthis,Poke,Zeserix,Sungie,UberX,Bartender,About5Pandas,Alchemy0911,Ayn,Triplep,Eichenwalde,3,3,21.55,0,Defend,1,mercy,,,2,,Meh,,,,,,,,,,,
,,,,,,-1,L,-,2807,-,Justwingit,Favonius,OWOWhatsthis,Poke,Zeserix,Sungie,UberX,Bartender,About5Pandas,Alchemy0912,Ayn,Triplep,Eichenwalde,4,0,,0,Attack,2,Mercy,,,2,,Bad,,,,,,,,,,,
,,,2791,2815,24,1,W,2865,2890,-,Justwingit,Poke,DeezyWerk,Shabrainiac,Sharrant,Snafu,Inyourface,Null,Allstarz,Antic,BestEggPlant,Imsalty,Dorado,1,3,85.75,1:23,Defend,7,Mercy,,,1,,Bah,,,,,,,,,,,
